junction,timestamp,avg_speed,vehicle_count
Uhuru Highway - Haile Selassie,1/7/2025 2:30,43,110
Waiyaki Way - Westlands,1/7/2025 2:30,38,92
Ngong Road - Adams Arcade,1/7/2025 2:30,50,95
Jogoo Road - City Stadium,1/7/2025 2:30,58,69
Thika Road - Muthaiga,1/7/2025 2:45,60,127
Uhuru Highway - Haile Selassie,1/7/2025 2:45,77,100
Waiyaki Way - Westlands,1/7/2025 2:45,50,80
Ngong Road - Adams Arcade,1/7/2025 2:45,55,87
Jogoo Road - City Stadium,1/7/2025 2:45,44,100
Thika Road - Muthaiga,1/7/2025 3:00,57,75
Uhuru Highway - Haile Selassie,1/7/2025 3:00,55,94
Waiyaki Way - Westlands,1/7/2025 3:00,38,91
Ngong Road - Adams Arcade,1/7/2025 3:00,41,103
Jogoo Road - City Stadium,1/7/2025 3:00,46,75
Thika Road - Muthaiga,1/7/2025 3:15,46,91
Uhuru Highway - Haile Selassie,1/7/2025 3:15,46,114
Waiyaki Way - Westlands,1/7/2025 3:15,54,125
Ngong Road - Adams Arcade,1/7/2025 3:15,39,79
Jogoo Road - City Stadium,1/7/2025 3:15,52,93
Thika Road - Muthaiga,1/7/2025 3:30,58,89
Uhuru Highway - Haile Selassie,1/7/2025 3:30,50,110
Waiyaki Way - Westlands,1/7/2025 3:30,33,94
Ngong Road - Adams Arcade,1/7/2025 3:30,47,99
Jogoo Road - City Stadium,1/7/2025 3:30,63,83
Thika Road - Muthaiga,1/7/2025 3:45,51,91
Uhuru Highway - Haile Selassie,1/7/2025 3:45,58,122
Waiyaki Way - Westlands,1/7/2025 3:45,46,105
Ngong Road - Adams Arcade,1/7/2025 3:45,42,91
Jogoo Road - City Stadium,1/7/2025 3:45,32,103
Thika Road - Muthaiga,1/7/2025 4:00,73,83
Uhuru Highway - Haile Selassie,1/7/2025 4:00,50,98
Waiyaki Way - Westlands,1/7/2025 4:00,40,93
Ngong Road - Adams Arcade,1/7/2025 4:00,43,51
Jogoo Road - City Stadium,1/7/2025 4:00,47,97
Thika Road - Muthaiga,1/7/2025 4:15,60,87
Uhuru Highway - Haile Selassie,1/7/2025 4:15,53,125
Waiyaki Way - Westlands,1/7/2025 4:15,47,91
Ngong Road - Adams Arcade,1/7/2025 4:15,56,93
Jogoo Road - City Stadium,1/7/2025 4:15,48,85
Thika Road - Muthaiga,1/7/2025 4:30,52,95
Uhuru Highway - Haile Selassie,1/7/2025 4:30,43,110
Waiyaki Way - Westlands,1/7/2025 4:30,52,73
Ngong Road - Adams Arcade,1/7/2025 4:30,46,79
Jogoo Road - City Stadium,1/7/2025 4:30,40,94
Thika Road - Muthaiga,1/7/2025 4:45,50,89
Uhuru Highway - Haile Selassie,1/7/2025 4:45,44,130
Waiyaki Way - Westlands,1/7/2025 4:45,41,97
Ngong Road - Adams Arcade,1/7/2025 4:45,42,93
Jogoo Road - City Stadium,1/7/2025 4:45,54,87
Thika Road - Muthaiga,1/7/2025 5:00,64,90
Uhuru Highway - Haile Selassie,1/7/2025 5:00,43,95
Waiyaki Way - Westlands,1/7/2025 5:00,47,101
Ngong Road - Adams Arcade,1/7/2025 5:00,44,94
Jogoo Road - City Stadium,1/7/2025 5:00,35,98
Thika Road - Muthaiga,1/7/2025 5:15,58,118
Uhuru Highway - Haile Selassie,1/7/2025 5:15,48,120
Waiyaki Way - Westlands,1/7/2025 5:15,39,104
Ngong Road - Adams Arcade,1/7/2025 5:15,42,91
Jogoo Road - City Stadium,1/7/2025 5:15,53,95
Thika Road - Muthaiga,1/7/2025 5:30,54,71
Uhuru Highway - Haile Selassie,1/7/2025 5:30,71,116
Waiyaki Way - Westlands,1/7/2025 5:30,54,97
Ngong Road - Adams Arcade,1/7/2025 5:30,60,83
Jogoo Road - City Stadium,1/7/2025 5:30,48,68
Thika Road - Muthaiga,1/7/2025 5:45,39,65
Uhuru Highway - Haile Selassie,1/7/2025 5:45,56,114
Waiyaki Way - Westlands,1/7/2025 5:45,49,95
Ngong Road - Adams Arcade,1/7/2025 5:45,42,131
Jogoo Road - City Stadium,1/7/2025 5:45,42,102
Thika Road - Muthaiga,1/7/2025 6:00,58,94
Uhuru Highway - Haile Selassie,1/7/2025 6:00,69,103
Waiyaki Way - Westlands,1/7/2025 6:00,51,117
Ngong Road - Adams Arcade,1/7/2025 6:00,42,50
Jogoo Road - City Stadium,1/7/2025 6:00,46,135
Thika Road - Muthaiga,1/7/2025 6:15,71,106
Uhuru Highway - Haile Selassie,1/7/2025 6:15,48,113
Waiyaki Way - Westlands,1/7/2025 6:15,55,63
Ngong Road - Adams Arcade,1/7/2025 6:15,46,72
Jogoo Road - City Stadium,1/7/2025 6:15,45,76
Thika Road - Muthaiga,1/7/2025 6:30,62,90
Uhuru Highway - Haile Selassie,1/7/2025 6:30,64,93
Waiyaki Way - Westlands,1/7/2025 6:30,36,91
Ngong Road - Adams Arcade,1/7/2025 6:30,45,83
Jogoo Road - City Stadium,1/7/2025 6:30,58,97
Thika Road - Muthaiga,1/7/2025 6:45,59,86
Uhuru Highway - Haile Selassie,1/7/2025 6:45,61,93
Waiyaki Way - Westlands,1/7/2025 6:45,46,102
Ngong Road - Adams Arcade,1/7/2025 6:45,56,56
Jogoo Road - City Stadium,1/7/2025 6:45,43,76
Thika Road - Muthaiga,1/7/2025 7:00,27,149
Uhuru Highway - Haile Selassie,1/7/2025 7:00,17,153
Waiyaki Way - Westlands,1/7/2025 7:00,26,170
Ngong Road - Adams Arcade,1/7/2025 7:00,20,179
Jogoo Road - City Stadium,1/7/2025 7:00,25,138
Thika Road - Muthaiga,1/7/2025 7:15,33,147
Uhuru Highway - Haile Selassie,1/7/2025 7:15,26,185
Waiyaki Way - Westlands,1/7/2025 7:15,16,139
Ngong Road - Adams Arcade,1/7/2025 7:15,23,102
Jogoo Road - City Stadium,1/7/2025 7:15,24,147
Thika Road - Muthaiga,1/7/2025 7:30,47,162
Uhuru Highway - Haile Selassie,1/7/2025 7:30,20,170
Waiyaki Way - Westlands,1/7/2025 7:30,26,151
Ngong Road - Adams Arcade,1/7/2025 7:30,22,126
Jogoo Road - City Stadium,1/7/2025 7:30,26,142
Thika Road - Muthaiga,1/7/2025 7:45,39,134
Uhuru Highway - Haile Selassie,1/7/2025 7:45,27,181
Waiyaki Way - Westlands,1/7/2025 7:45,23,179
Ngong Road - Adams Arcade,1/7/2025 7:45,31,111
Jogoo Road - City Stadium,1/7/2025 7:45,32,139
Thika Road - Muthaiga,1/7/2025 8:00,48,107
Uhuru Highway - Haile Selassie,1/7/2025 8:00,22,186
Waiyaki Way - Westlands,1/7/2025 8:00,44,137
Ngong Road - Adams Arcade,1/7/2025 8:00,21,124
Jogoo Road - City Stadium,1/7/2025 8:00,27,118
Thika Road - Muthaiga,1/7/2025 8:15,43,140
Uhuru Highway - Haile Selassie,1/7/2025 8:15,22,155
Waiyaki Way - Westlands,1/7/2025 8:15,39,166
Ngong Road - Adams Arcade,1/7/2025 8:15,36,112
Jogoo Road - City Stadium,1/7/2025 8:15,38,152
Thika Road - Muthaiga,1/7/2025 8:30,17,142
Uhuru Highway - Haile Selassie,1/7/2025 8:30,42,173
Waiyaki Way - Westlands,1/7/2025 8:30,28,146
Ngong Road - Adams Arcade,1/7/2025 8:30,5,133
Jogoo Road - City Stadium,1/7/2025 8:30,22,177
Thika Road - Muthaiga,1/7/2025 8:45,36,151
Uhuru Highway - Haile Selassie,1/7/2025 8:45,37,194
Waiyaki Way - Westlands,1/7/2025 8:45,24,156
Ngong Road - Adams Arcade,1/7/2025 8:45,13,147
Jogoo Road - City Stadium,1/7/2025 8:45,21,161
Thika Road - Muthaiga,1/7/2025 9:00,38,162
Uhuru Highway - Haile Selassie,1/7/2025 9:00,35,185
Waiyaki Way - Westlands,1/7/2025 9:00,24,133
Ngong Road - Adams Arcade,1/7/2025 9:00,29,146
Jogoo Road - City Stadium,1/7/2025 9:00,33,169
Thika Road - Muthaiga,1/7/2025 9:15,31,129
Uhuru Highway - Haile Selassie,1/7/2025 9:15,15,177
Waiyaki Way - Westlands,1/7/2025 9:15,34,185
Ngong Road - Adams Arcade,1/7/2025 9:15,15,154
Jogoo Road - City Stadium,1/7/2025 9:15,47,170
Thika Road - Muthaiga,1/7/2025 9:30,43,124
Uhuru Highway - Haile Selassie,1/7/2025 9:30,22,176
Waiyaki Way - Westlands,1/7/2025 9:30,37,167
Ngong Road - Adams Arcade,1/7/2025 9:30,37,126
Jogoo Road - City Stadium,1/7/2025 9:30,18,126
Thika Road - Muthaiga,1/7/2025 9:45,37,146
Uhuru Highway - Haile Selassie,1/7/2025 9:45,40,165
Waiyaki Way - Westlands,1/7/2025 9:45,38,167
Ngong Road - Adams Arcade,1/7/2025 9:45,32,134
Jogoo Road - City Stadium,1/7/2025 9:45,46,145
Thika Road - Muthaiga,1/7/2025 10:00,76,77
Uhuru Highway - Haile Selassie,1/7/2025 10:00,43,110
Waiyaki Way - Westlands,1/7/2025 10:00,51,120
Ngong Road - Adams Arcade,1/7/2025 10:00,54,97
Jogoo Road - City Stadium,1/7/2025 10:00,43,100
Thika Road - Muthaiga,1/7/2025 10:15,60,104
Uhuru Highway - Haile Selassie,1/7/2025 10:15,37,120
Waiyaki Way - Westlands,1/7/2025 10:15,44,106
Ngong Road - Adams Arcade,1/7/2025 10:15,49,109
Jogoo Road - City Stadium,1/7/2025 10:15,51,98
Thika Road - Muthaiga,1/7/2025 10:30,72,75
Uhuru Highway - Haile Selassie,1/7/2025 10:30,58,139
Waiyaki Way - Westlands,1/7/2025 10:30,45,123
Ngong Road - Adams Arcade,1/7/2025 10:30,45,73
Jogoo Road - City Stadium,1/7/2025 10:30,44,101
Thika Road - Muthaiga,1/7/2025 10:45,62,98
Uhuru Highway - Haile Selassie,1/7/2025 10:45,59,95
Waiyaki Way - Westlands,1/7/2025 10:45,51,112
Ngong Road - Adams Arcade,1/7/2025 10:45,35,102
Jogoo Road - City Stadium,1/7/2025 10:45,38,102
Thika Road - Muthaiga,1/7/2025 11:00,54,73
Uhuru Highway - Haile Selassie,1/7/2025 11:00,50,95
Waiyaki Way - Westlands,1/7/2025 11:00,56,96
Ngong Road - Adams Arcade,1/7/2025 11:00,32,80
Jogoo Road - City Stadium,1/7/2025 11:00,41,112
Thika Road - Muthaiga,1/7/2025 11:15,63,89
Uhuru Highway - Haile Selassie,1/7/2025 11:15,63,112
Waiyaki Way - Westlands,1/7/2025 11:15,43,107
Ngong Road - Adams Arcade,1/7/2025 11:15,46,117
Jogoo Road - City Stadium,1/7/2025 11:15,55,92
Thika Road - Muthaiga,1/7/2025 11:30,63,93
Uhuru Highway - Haile Selassie,1/7/2025 11:30,52,147
Waiyaki Way - Westlands,1/7/2025 11:30,50,95
Ngong Road - Adams Arcade,1/7/2025 11:30,32,101
Jogoo Road - City Stadium,1/7/2025 11:30,43,65
Thika Road - Muthaiga,1/7/2025 11:45,56,65
Uhuru Highway - Haile Selassie,1/7/2025 11:45,47,117
Waiyaki Way - Westlands,1/7/2025 11:45,50,78
Ngong Road - Adams Arcade,1/7/2025 11:45,31,97
Jogoo Road - City Stadium,1/7/2025 11:45,54,107
Thika Road - Muthaiga,1/7/2025 12:00,69,104
Uhuru Highway - Haile Selassie,1/7/2025 12:00,52,143
Waiyaki Way - Westlands,1/7/2025 12:00,46,101
Ngong Road - Adams Arcade,1/7/2025 12:00,57,85
Jogoo Road - City Stadium,1/7/2025 12:00,41,74
Thika Road - Muthaiga,1/7/2025 12:15,68,110
Uhuru Highway - Haile Selassie,1/7/2025 12:15,61,104
Waiyaki Way - Westlands,1/7/2025 12:15,62,105
Ngong Road - Adams Arcade,1/7/2025 12:15,53,86
Jogoo Road - City Stadium,1/7/2025 12:15,52,134
Thika Road - Muthaiga,1/7/2025 12:30,65,90
Uhuru Highway - Haile Selassie,1/7/2025 12:30,74,104
Waiyaki Way - Westlands,1/7/2025 12:30,47,102
Ngong Road - Adams Arcade,1/7/2025 12:30,53,72
Jogoo Road - City Stadium,1/7/2025 12:30,44,108
Thika Road - Muthaiga,1/7/2025 12:45,47,98
Uhuru Highway - Haile Selassie,1/7/2025 12:45,58,112
Waiyaki Way - Westlands,1/7/2025 12:45,43,125
Ngong Road - Adams Arcade,1/7/2025 12:45,37,65
Jogoo Road - City Stadium,1/7/2025 12:45,58,74
Thika Road - Muthaiga,1/7/2025 13:00,62,113
Uhuru Highway - Haile Selassie,1/7/2025 13:00,56,128
Waiyaki Way - Westlands,1/7/2025 13:00,47,98
Ngong Road - Adams Arcade,1/7/2025 13:00,32,80
Jogoo Road - City Stadium,1/7/2025 13:00,47,98
Thika Road - Muthaiga,1/7/2025 13:15,60,101
Uhuru Highway - Haile Selassie,1/7/2025 13:15,48,107
Waiyaki Way - Westlands,1/7/2025 13:15,55,101
Ngong Road - Adams Arcade,1/7/2025 13:15,45,67
Jogoo Road - City Stadium,1/7/2025 13:15,42,98
Thika Road - Muthaiga,1/7/2025 13:30,61,81
Uhuru Highway - Haile Selassie,1/7/2025 13:30,57,92
Waiyaki Way - Westlands,1/7/2025 13:30,58,86
Ngong Road - Adams Arcade,1/7/2025 13:30,38,120
Jogoo Road - City Stadium,1/7/2025 13:30,42,103
Thika Road - Muthaiga,1/7/2025 13:45,49,105
Uhuru Highway - Haile Selassie,1/7/2025 13:45,48,117
Waiyaki Way - Westlands,1/7/2025 13:45,41,96
Ngong Road - Adams Arcade,1/7/2025 13:45,38,97
Jogoo Road - City Stadium,1/7/2025 13:45,45,103
Thika Road - Muthaiga,1/7/2025 14:00,61,88
Uhuru Highway - Haile Selassie,1/7/2025 14:00,56,98
Waiyaki Way - Westlands,1/7/2025 14:00,43,122
Ngong Road - Adams Arcade,1/7/2025 14:00,56,102
Jogoo Road - City Stadium,1/7/2025 14:00,36,82
Thika Road - Muthaiga,1/7/2025 14:15,55,94
Uhuru Highway - Haile Selassie,1/7/2025 14:15,55,138
Waiyaki Way - Westlands,1/7/2025 14:15,40,87
Ngong Road - Adams Arcade,1/7/2025 14:15,40,101
Jogoo Road - City Stadium,1/7/2025 14:15,55,95
Thika Road - Muthaiga,1/7/2025 14:30,59,82
Uhuru Highway - Haile Selassie,1/7/2025 14:30,60,109
Waiyaki Way - Westlands,1/7/2025 14:30,48,108
Ngong Road - Adams Arcade,1/7/2025 14:30,42,85
Jogoo Road - City Stadium,1/7/2025 14:30,50,72
Thika Road - Muthaiga,1/7/2025 14:45,52,118
Uhuru Highway - Haile Selassie,1/7/2025 14:45,48,98
Waiyaki Way - Westlands,1/7/2025 14:45,53,110
Ngong Road - Adams Arcade,1/7/2025 14:45,37,82
Jogoo Road - City Stadium,1/7/2025 14:45,35,96
Thika Road - Muthaiga,1/7/2025 15:00,66,92
Uhuru Highway - Haile Selassie,1/7/2025 15:00,42,91
Waiyaki Way - Westlands,1/7/2025 15:00,45,123
Ngong Road - Adams Arcade,1/7/2025 15:00,43,102
Jogoo Road - City Stadium,1/7/2025 15:00,51,92
Thika Road - Muthaiga,1/7/2025 15:15,61,76
Uhuru Highway - Haile Selassie,1/7/2025 15:15,44,104
Waiyaki Way - Westlands,1/7/2025 15:15,47,105
Ngong Road - Adams Arcade,1/7/2025 15:15,35,82
Jogoo Road - City Stadium,1/7/2025 15:15,55,118
Thika Road - Muthaiga,1/7/2025 15:30,57,104
Uhuru Highway - Haile Selassie,1/7/2025 15:30,70,84
Waiyaki Way - Westlands,1/7/2025 15:30,44,99
Ngong Road - Adams Arcade,1/7/2025 15:30,54,91
Jogoo Road - City Stadium,1/7/2025 15:30,58,94
Thika Road - Muthaiga,1/7/2025 15:45,51,106
Uhuru Highway - Haile Selassie,1/7/2025 15:45,62,99
Waiyaki Way - Westlands,1/7/2025 15:45,48,59
Ngong Road - Adams Arcade,1/7/2025 15:45,41,63
Jogoo Road - City Stadium,1/7/2025 15:45,45,90
Thika Road - Muthaiga,1/7/2025 16:00,28,135
Uhuru Highway - Haile Selassie,1/7/2025 16:00,49,210
Waiyaki Way - Westlands,1/7/2025 16:00,43,142
Ngong Road - Adams Arcade,1/7/2025 16:00,29,130
Jogoo Road - City Stadium,1/7/2025 16:00,24,151
Thika Road - Muthaiga,1/7/2025 16:15,38,158
Uhuru Highway - Haile Selassie,1/7/2025 16:15,23,168
Waiyaki Way - Westlands,1/7/2025 16:15,18,146
Ngong Road - Adams Arcade,1/7/2025 16:15,18,136
Jogoo Road - City Stadium,1/7/2025 16:15,40,148
Thika Road - Muthaiga,1/7/2025 16:30,37,161
Uhuru Highway - Haile Selassie,1/7/2025 16:30,49,174
Waiyaki Way - Westlands,1/7/2025 16:30,28,167
Ngong Road - Adams Arcade,1/7/2025 16:30,31,114
Jogoo Road - City Stadium,1/7/2025 16:30,24,164
Thika Road - Muthaiga,1/7/2025 16:45,34,148
Uhuru Highway - Haile Selassie,1/7/2025 16:45,14,173
Waiyaki Way - Westlands,1/7/2025 16:45,39,156
Ngong Road - Adams Arcade,1/7/2025 16:45,28,126
Jogoo Road - City Stadium,1/7/2025 16:45,32,140
Thika Road - Muthaiga,1/7/2025 17:00,29,140
Uhuru Highway - Haile Selassie,1/7/2025 17:00,41,195
Waiyaki Way - Westlands,1/7/2025 17:00,35,150
Ngong Road - Adams Arcade,1/7/2025 17:00,33,144
Jogoo Road - City Stadium,1/7/2025 17:00,38,126
Thika Road - Muthaiga,1/7/2025 17:15,34,135
Uhuru Highway - Haile Selassie,1/7/2025 17:15,36,215
Waiyaki Way - Westlands,1/7/2025 17:15,13,154
Ngong Road - Adams Arcade,1/7/2025 17:15,17,156
Jogoo Road - City Stadium,1/7/2025 17:15,27,136
Thika Road - Muthaiga,1/7/2025 17:30,43,165
Uhuru Highway - Haile Selassie,1/7/2025 17:30,36,173
Waiyaki Way - Westlands,1/7/2025 17:30,32,150
Ngong Road - Adams Arcade,1/7/2025 17:30,35,137
Jogoo Road - City Stadium,1/7/2025 17:30,33,166
Thika Road - Muthaiga,1/7/2025 17:45,43,138
Uhuru Highway - Haile Selassie,1/7/2025 17:45,25,174
Waiyaki Way - Westlands,1/7/2025 17:45,31,153
Ngong Road - Adams Arcade,1/7/2025 17:45,26,149
Jogoo Road - City Stadium,1/7/2025 17:45,30,133
Thika Road - Muthaiga,1/7/2025 18:00,38,145
Uhuru Highway - Haile Selassie,1/7/2025 18:00,42,189
Waiyaki Way - Westlands,1/7/2025 18:00,26,151
Ngong Road - Adams Arcade,1/7/2025 18:00,33,120
Jogoo Road - City Stadium,1/7/2025 18:00,27,173
Thika Road - Muthaiga,1/7/2025 18:15,49,140
Uhuru Highway - Haile Selassie,1/7/2025 18:15,37,183
Waiyaki Way - Westlands,1/7/2025 18:15,36,142
Ngong Road - Adams Arcade,1/7/2025 18:15,19,122
Jogoo Road - City Stadium,1/7/2025 18:15,25,146
Thika Road - Muthaiga,1/7/2025 18:30,25,140
Uhuru Highway - Haile Selassie,1/7/2025 18:30,43,190
Waiyaki Way - Westlands,1/7/2025 18:30,39,130
Ngong Road - Adams Arcade,1/7/2025 18:30,34,123
Jogoo Road - City Stadium,1/7/2025 18:30,30,150
Thika Road - Muthaiga,1/7/2025 18:45,47,141
Uhuru Highway - Haile Selassie,1/7/2025 18:45,39,157
Waiyaki Way - Westlands,1/7/2025 18:45,36,176
Ngong Road - Adams Arcade,1/7/2025 18:45,23,170
Jogoo Road - City Stadium,1/7/2025 18:45,29,166
Thika Road - Muthaiga,1/7/2025 19:00,37,162
Uhuru Highway - Haile Selassie,1/7/2025 19:00,44,170
Waiyaki Way - Westlands,1/7/2025 19:00,19,152
Ngong Road - Adams Arcade,1/7/2025 19:00,33,128
Jogoo Road - City Stadium,1/7/2025 19:00,30,172
Thika Road - Muthaiga,1/7/2025 19:15,26,163
Uhuru Highway - Haile Selassie,1/7/2025 19:15,32,169
Waiyaki Way - Westlands,1/7/2025 19:15,31,158
Ngong Road - Adams Arcade,1/7/2025 19:15,24,146
Jogoo Road - City Stadium,1/7/2025 19:15,29,154
Thika Road - Muthaiga,1/7/2025 19:30,36,130
Uhuru Highway - Haile Selassie,1/7/2025 19:30,33,173
Waiyaki Way - Westlands,1/7/2025 19:30,31,160
Ngong Road - Adams Arcade,1/7/2025 19:30,38,129
Jogoo Road - City Stadium,1/7/2025 19:30,24,134
Thika Road - Muthaiga,1/7/2025 19:45,29,185
Uhuru Highway - Haile Selassie,1/7/2025 19:45,40,155
Waiyaki Way - Westlands,1/7/2025 19:45,29,128
Ngong Road - Adams Arcade,1/7/2025 19:45,15,168
Jogoo Road - City Stadium,1/7/2025 19:45,18,122
Thika Road - Muthaiga,1/7/2025 20:00,68,103
Uhuru Highway - Haile Selassie,1/7/2025 20:00,60,102
Waiyaki Way - Westlands,1/7/2025 20:00,64,120
Ngong Road - Adams Arcade,1/7/2025 20:00,26,81
Jogoo Road - City Stadium,1/7/2025 20:00,44,82
Thika Road - Muthaiga,1/7/2025 20:15,58,86
Uhuru Highway - Haile Selassie,1/7/2025 20:15,65,126
Waiyaki Way - Westlands,1/7/2025 20:15,58,97
Ngong Road - Adams Arcade,1/7/2025 20:15,45,90
Jogoo Road - City Stadium,1/7/2025 20:15,48,108
Thika Road - Muthaiga,1/7/2025 20:30,48,120
Uhuru Highway - Haile Selassie,1/7/2025 20:30,53,102
Waiyaki Way - Westlands,1/7/2025 20:30,60,106
Ngong Road - Adams Arcade,1/7/2025 20:30,33,84
Jogoo Road - City Stadium,1/7/2025 20:30,54,107
Thika Road - Muthaiga,1/7/2025 20:45,59,60
Uhuru Highway - Haile Selassie,1/7/2025 20:45,49,86
Waiyaki Way - Westlands,1/7/2025 20:45,56,86
Ngong Road - Adams Arcade,1/7/2025 20:45,34,86
Jogoo Road - City Stadium,1/7/2025 20:45,36,108
Thika Road - Muthaiga,1/7/2025 21:00,53,94
Uhuru Highway - Haile Selassie,1/7/2025 21:00,59,104
Waiyaki Way - Westlands,1/7/2025 21:00,60,107
Ngong Road - Adams Arcade,1/7/2025 21:00,47,83
Jogoo Road - City Stadium,1/7/2025 21:00,49,88
Thika Road - Muthaiga,1/7/2025 21:15,59,96
Uhuru Highway - Haile Selassie,1/7/2025 21:15,57,82
Waiyaki Way - Westlands,1/7/2025 21:15,44,105
Ngong Road - Adams Arcade,1/7/2025 21:15,56,65
Jogoo Road - City Stadium,1/7/2025 21:15,46,102
Thika Road - Muthaiga,1/7/2025 21:30,53,72
Uhuru Highway - Haile Selassie,1/7/2025 21:30,56,129
Waiyaki Way - Westlands,1/7/2025 21:30,54,91
Ngong Road - Adams Arcade,1/7/2025 21:30,57,72
Jogoo Road - City Stadium,1/7/2025 21:30,44,115
Thika Road - Muthaiga,1/7/2025 21:45,39,80
Uhuru Highway - Haile Selassie,1/7/2025 21:45,44,87
Waiyaki Way - Westlands,1/7/2025 21:45,47,102
Ngong Road - Adams Arcade,1/7/2025 21:45,42,64
Jogoo Road - City Stadium,1/7/2025 21:45,52,102
Thika Road - Muthaiga,1/7/2025 22:00,58,61
Uhuru Highway - Haile Selassie,1/7/2025 22:00,62,89
Waiyaki Way - Westlands,1/7/2025 22:00,42,111
Ngong Road - Adams Arcade,1/7/2025 22:00,41,73
Jogoo Road - City Stadium,1/7/2025 22:00,50,61
Thika Road - Muthaiga,1/7/2025 22:15,67,85
Uhuru Highway - Haile Selassie,1/7/2025 22:15,50,93
Waiyaki Way - Westlands,1/7/2025 22:15,41,77
Ngong Road - Adams Arcade,1/7/2025 22:15,52,67
Jogoo Road - City Stadium,1/7/2025 22:15,48,84
Thika Road - Muthaiga,1/7/2025 22:30,49,84
Uhuru Highway - Haile Selassie,1/7/2025 22:30,59,107
Waiyaki Way - Westlands,1/7/2025 22:30,56,81
Ngong Road - Adams Arcade,1/7/2025 22:30,41,72
Jogoo Road - City Stadium,1/7/2025 22:30,42,102
Thika Road - Muthaiga,1/7/2025 22:45,57,90
Uhuru Highway - Haile Selassie,1/7/2025 22:45,35,111
Waiyaki Way - Westlands,1/7/2025 22:45,54,72
Ngong Road - Adams Arcade,1/7/2025 22:45,37,100
Jogoo Road - City Stadium,1/7/2025 22:45,50,91
Thika Road - Muthaiga,1/7/2025 23:00,43,100
Uhuru Highway - Haile Selassie,1/7/2025 23:00,52,96
Waiyaki Way - Westlands,1/7/2025 23:00,69,110
Ngong Road - Adams Arcade,1/7/2025 23:00,33,81
Jogoo Road - City Stadium,1/7/2025 23:00,58,101
Thika Road - Muthaiga,1/7/2025 23:15,52,91
Uhuru Highway - Haile Selassie,1/7/2025 23:15,60,124
Waiyaki Way - Westlands,1/7/2025 23:15,53,84
Ngong Road - Adams Arcade,1/7/2025 23:15,54,99
Jogoo Road - City Stadium,1/7/2025 23:15,45,94
Thika Road - Muthaiga,1/7/2025 23:30,50,108
Uhuru Highway - Haile Selassie,1/7/2025 23:30,44,116
Waiyaki Way - Westlands,1/7/2025 23:30,47,115
Ngong Road - Adams Arcade,1/7/2025 23:30,48,104
Jogoo Road - City Stadium,1/7/2025 23:30,59,76
Thika Road - Muthaiga,1/7/2025 23:45,67,113
Uhuru Highway - Haile Selassie,1/7/2025 23:45,52,98
Waiyaki Way - Westlands,1/7/2025 23:45,44,102
Ngong Road - Adams Arcade,1/7/2025 23:45,46,110
Jogoo Road - City Stadium,1/7/2025 23:45,50,54
